"Id","Label"
"4287","9"
"4288","9"
"4289","6"
"4290","8"
"4291","8"
"4292","5"
"4293","9"
"4294","5"
"4295","7"
"4296","5"
"4297","8"
"4298","9"
"4299","9"
"4300","5"
"4301","5"
"4302","8"
"4303","7"
"4304","9"
"4305","7"
"4306","8"
"4307","8"
"4308","9"
"4309","9"
"4310","8"
"4311","9"
"4312","9"
"4313","7"
"4314","9"
"4315","7"
"4316","6"
"4317","4"
"4318","7"
"4319","9"
"4320","8"
"4321","2"
"4322","6"
"4323","7"
"4324","8"
"4325","7"
"4326","9"
"4327","6"
"4328","5"
"4329","9"
"4330","6"
"4331","9"
"4332","7"
"4333","6"
"4334","5"
"4335","8"
"4336","4"
"4337","7"
"4338","8"
"4339","5"
"4340","4"
"4341","5"
"4342","5"
"4343","9"
"4344","4"
"4345","8"
"4346","6"
"4347","7"
"4348","8"
"4349","7"
"4350","9"
"4351","6"
"4352","2"
"4353","9"
"4354","7"
"4355","6"
"4356","9"
"4357","6"
"4358","9"
"4359","9"
"4360","7"
"4361","5"
"4362","5"
"4363","6"
"4364","9"
"4365","7"
"4366","6"
"4367","5"
"4368","8"
"4369","9"
"4370","9"
"4371","3"
"4372","5"
"4373","8"
"4374","8"
"4375","7"
"4376","9"
"4377","4"
"4378","3"
"4379","5"
"4380","6"
"4381","8"
"4382","9"
"4383","9"
"4384","4"
"4385","8"
"4386","9"
"4387","8"
"4388","6"
"4389","8"
"4390","3"
"4391","9"
"4392","6"
"4393","8"
"4394","8"
"4395","3"
"4396","9"
"4397","9"
"4398","8"
"4399","6"
"4400","6"
"4401","8"
"4402","7"
"4403","6"
"4404","8"
"4405","8"
"4406","2"
"4407","8"
"4408","7"
"4409","9"
"4410","8"
"4411","7"
"4412","5"
"4413","7"
"4414","8"
"4415","3"
"4416","9"
"4417","3"
"4418","8"
"4419","8"
"4420","8"
"4421","6"
"4422","4"
"4423","8"
"4424","9"
"4425","7"
"4426","8"
"4427","9"
"4428","7"
"4429","8"
"4430","9"
"4431","6"
"4432","7"
"4433","9"
"4434","4"
"4435","7"
"4436","8"
"4437","9"
"4438","8"
"4439","8"
"4440","7"
"4441","9"
"4442","7"
"4443","5"
"4444","7"
"4445","7"
"4446","8"
"4447","6"
"4448","9"
"4449","2"
"4450","4"
"4451","6"
"4452","7"
"4453","5"
"4454","3"
"4455","6"
"4456","8"
"4457","5"
"4458","9"
"4459","7"
"4460","9"
"4461","7"
"4462","8"
"4463","8"
"4464","8"
"4465","3"
"4466","9"
"4467","8"
"4468","8"
"4469","4"
"4470","5"
"4471","8"
"4472","5"
"4473","7"
"4474","7"
"4475","3"
"4476","7"
"4477","9"
"4478","9"
"4479","4"
"4480","8"
"4481","4"
"4482","9"
"4483","6"
"4484","8"
"4485","4"
"4486","9"
"4487","7"
"4488","7"
"4489","9"
"4490","3"
"4491","4"
"4492","4"
"4493","5"
"4494","8"
"4495","8"
"4496","9"
"4497","8"
"4498","7"
"4499","8"
"4500","7"
"4501","8"
"4502","7"
"4503","9"
"4504","6"
"4505","8"
"4506","9"
"4507","8"
"4508","9"
"4509","5"
"4510","8"
"4511","1"
"4512","5"
"4513","7"
"4514","5"
"4515","8"
"4516","8"
"4517","7"
"4518","7"
"4519","4"
"4520","6"
"4521","8"
"4522","5"
"4523","8"
"4524","9"
"4525","7"
"4526","9"
"4527","3"
"4528","6"
"4529","7"
"4530","9"
"4531","8"
"4532","9"
"4533","4"
"4534","4"
"4535","6"
"4536","9"
"4537","7"
"4538","8"
"4539","8"
"4540","7"
"4541","8"
"4542","9"
"4543","3"
"4544","9"
"4545","3"
"4546","9"
"4547","8"
"4548","4"
"4549","5"
"4550","5"
"4551","4"
"4552","7"
"4553","6"
"4554","7"
"4555","8"
"4556","9"
"4557","9"
"4558","3"
"4559","9"
"4560","9"
"4561","9"
"4562","8"
"4563","9"
"4564","9"
"4565","6"
"4566","5"
"4567","9"
"4568","7"
"4569","9"
"4570","9"
"4571","9"
"4572","9"
"4573","4"
"4574","6"
"4575","4"
"4576","5"
"4577","8"
"4578","8"
"4579","8"
"4580","6"
"4581","2"
"4582","8"
"4583","5"
"4584","9"
"4585","6"
"4586","4"
"4587","8"
"4588","7"
"4589","7"
"4590","9"
"4591","9"
"4592","7"
"4593","9"
"4594","8"
"4595","9"
"4596","8"
"4597","2"
"4598","7"
"4599","7"
"4600","9"
"4601","7"
"4602","7"
"4603","7"
"4604","8"
"4605","7"
"4606","5"
"4607","4"
"4608","9"
"4609","9"
"4610","6"
"4611","9"
"4612","9"
"4613","5"
"4614","6"
"4615","6"
"4616","8"
"4617","5"
"4618","8"
"4619","7"
"4620","8"
"4621","7"
"4622","8"
"4623","9"
"4624","3"
"4625","8"
"4626","5"
"4627","9"
"4628","8"
"4629","5"
"4630","8"
"4631","8"
"4632","9"
"4633","7"
"4634","7"
"4635","9"
"4636","7"
"4637","3"
"4638","8"
"4639","6"
"4640","6"
"4641","6"
"4642","8"
"4643","6"
"4644","8"
"4645","2"
"4646","9"
"4647","5"
"4648","7"
"4649","8"
"4650","4"
"4651","6"
"4652","9"
"4653","8"
"4654","8"
"4655","7"
"4656","9"
"4657","8"
"4658","8"
"4659","9"
"4660","6"
"4661","6"
"4662","9"
"4663","5"
"4664","9"
"4665","9"
"4666","8"
"4667","8"
"4668","8"
"4669","8"
"4670","9"
"4671","8"
"4672","9"
"4673","7"
"4674","8"
"4675","8"
"4676","8"
"4677","8"
"4678","9"
"4679","9"
"4680","9"
"4681","8"
"4682","7"
"4683","9"
"4684","9"
"4685","9"
"4686","8"
"4687","4"
"4688","8"
"4689","7"
"4690","9"
"4691","9"
"4692","7"
"4693","6"
"4694","7"
"4695","9"
"4696","6"
"4697","5"
"4698","4"
"4699","8"
"4700","9"
"4701","9"
"4702","9"
"4703","9"
"4704","9"
"4705","9"
"4706","9"
"4707","8"
"4708","4"
"4709","4"
"4710","9"
"4711","9"
"4712","8"
"4713","4"
"4714","6"
"4715","6"
"4716","6"
"4717","9"
"4718","9"
"4719","9"
"4720","8"
"4721","5"
"4722","6"
"4723","7"
"4724","6"
"4725","9"
"4726","8"
"4727","8"
"4728","9"
"4729","4"
"4730","6"
"4731","6"
"4732","7"
"4733","2"
"4734","7"
"4735","6"
"4736","9"
"4737","9"
"4738","9"
"4739","3"
"4740","7"
"4741","9"
"4742","7"
"4743","8"
"4744","9"
"4745","6"
"4746","8"
"4747","6"
"4748","9"
"4749","9"
"4750","3"
"4751","6"
"4752","6"
"4753","5"
"4754","5"
"4755","6"
"4756","8"
"4757","9"
"4758","7"
"4759","3"
"4760","8"
"4761","7"
"4762","7"
"4763","9"
"4764","6"
"4765","7"
"4766","9"
"4767","7"
"4768","6"
"4769","5"
"4770","8"
"4771","4"
"4772","6"
"4773","8"
"4774","9"
"4775","9"
"4776","7"
"4777","8"
"4778","7"
"4779","9"
"4780","6"
"4781","9"
"4782","8"
"4783","3"
"4784","9"
"4785","9"
"4786","7"
"4787","9"
"4788","5"
"4789","5"
"4790","8"
"4791","9"
"4792","3"
"4793","8"
"4794","2"
"4795","8"
"4796","8"
"4797","9"
"4798","3"
"4799","9"
"4800","9"
"4801","9"
"4802","7"
"4803","3"
"4804","9"
"4805","6"
"4806","5"
"4807","6"
"4808","7"
"4809","7"
"4810","9"
"4811","7"
"4812","8"
"4813","2"
"4814","8"
"4815","2"
"4816","5"
"4817","7"
"4818","1"
"4819","7"
"4820","9"
"4821","9"
"4822","6"
"4823","6"
"4824","8"
"4825","9"
"4826","4"
"4827","2"
"4828","8"
"4829","6"
"4830","2"
"4831","6"
"4832","8"
"4833","9"
"4834","9"
"4835","6"
"4836","8"
"4837","3"
"4838","5"
"4839","4"
"4840","9"
"4841","7"
"4842","7"
"4843","8"
"4844","9"
"4845","5"
"4846","8"
"4847","9"
"4848","8"
"4849","8"
"4850","9"
"4851","6"
"4852","4"
"4853","5"
"4854","9"
"4855","5"
"4856","6"
"4857","9"
"4858","9"
"4859","3"
"4860","9"
"4861","9"
"4862","5"
"4863","9"
"4864","4"
"4865","2"
"4866","7"
"4867","2"
"4868","9"
"4869","9"
"4870","2"
"4871","9"
"4872","7"
"4873","7"
"4874","8"
"4875","7"
"4876","7"
"4877","8"
"4878","6"
"4879","8"
"4880","6"
"4881","7"
"4882","9"
"4883","5"
"4884","9"
"4885","9"
"4886","7"
"4887","6"
"4888","8"
"4889","9"
"4890","7"
"4891","7"
"4892","8"
"4893","7"
"4894","7"
"4895","6"
"4896","7"
"4897","7"
"4898","7"
"4899","9"
"4900","9"
"4901","7"
"4902","7"
"4903","8"
"4904","6"
"4905","6"
"4906","6"
"4907","6"
"4908","5"
"4909","5"
"4910","3"
"4911","9"
"4912","8"
"4913","5"
"4914","3"
"4915","8"
"4916","7"
"4917","6"
"4918","7"
"4919","5"
"4920","2"
"4921","6"
"4922","7"
"4923","7"
"4924","9"
"4925","7"
"4926","6"
"4927","5"
"4928","6"
"4929","9"
"4930","7"
"4931","4"
"4932","7"
"4933","7"
"4934","9"
"4935","9"
"4936","4"
"4937","7"
"4938","5"
"4939","6"
"4940","9"
"4941","7"
"4942","5"
"4943","9"
"4944","3"
"4945","9"
"4946","4"
"4947","9"
"4948","8"
"4949","5"
"4950","7"
"4951","8"
"4952","6"
"4953","3"
"4954","6"
"4955","8"
"4956","8"
"4957","6"
"4958","7"
"4959","6"
"4960","7"
"4961","7"
"4962","8"
"4963","9"
"4964","7"
"4965","6"
"4966","6"
"4967","6"
"4968","9"
"4969","1"
"4970","6"
"4971","7"
"4972","5"
"4973","7"
"4974","8"
"4975","7"
"4976","4"
"4977","4"
"4978","5"
"4979","9"
"4980","9"
"4981","5"
"4982","6"
"4983","6"
"4984","8"
"4985","6"
"4986","3"
"4987","6"
"4988","9"
"4989","9"
"4990","3"
"4991","9"
"4992","8"
"4993","7"
"4994","9"
"4995","9"
"4996","9"
"4997","6"
"4998","7"
"4999","2"
"5000","9"
"5001","8"
"5002","9"
"5003","3"
"5004","3"
"5005","8"
"5006","9"
"5007","9"
"5008","6"
"5009","8"
"5010","9"
"5011","8"
"5012","5"
"5013","9"
"5014","8"
"5015","9"
"5016","8"
"5017","9"
"5018","8"
"5019","9"
"5020","8"
"5021","9"
"5022","6"
"5023","8"
"5024","9"
"5025","8"
"5026","9"
"5027","5"
"5028","2"
"5029","3"
"5030","3"
"5031","8"
"5032","8"
"5033","8"
"5034","7"
"5035","6"
"5036","9"
"5037","9"
"5038","7"
"5039","5"
"5040","5"
"5041","5"
"5042","9"
"5043","9"
"5044","7"
"5045","3"
"5046","7"
"5047","7"
"5048","9"
"5049","9"
"5050","8"
"5051","9"
"5052","8"
"5053","2"
"5054","8"
"5055","9"
"5056","9"
"5057","9"
"5058","9"
"5059","9"
"5060","3"
"5061","9"
"5062","7"
"5063","8"
"5064","6"
"5065","8"
"5066","9"
"5067","4"
"5068","3"
"5069","8"
"5070","9"
"5071","3"
"5072","4"
"5073","9"
"5074","7"
"5075","2"
"5076","9"
"5077","9"
"5078","8"
"5079","9"
"5080","9"
"5081","5"
"5082","8"
"5083","9"
"5084","9"
"5085","7"
"5086","4"
"5087","4"
"5088","8"
"5089","3"
"5090","7"
"5091","6"
"5092","8"
"5093","5"
"5094","9"
"5095","6"
"5096","7"
"5097","8"
"5098","9"
"5099","9"
"5100","8"
"5101","7"
"5102","8"
"5103","6"
"5104","6"
"5105","9"
"5106","9"
"5107","6"
"5108","8"
"5109","8"
"5110","4"
"5111","6"
"5112","8"
"5113","7"
"5114","5"
"5115","7"
"5116","8"
"5117","6"
"5118","5"
"5119","5"
"5120","2"
"5121","7"
"5122","7"
"5123","7"
"5124","8"
"5125","7"
"5126","3"
"5127","8"
"5128","9"
"5129","8"
"5130","4"
"5131","6"
"5132","6"
"5133","6"
"5134","5"
"5135","9"
"5136","9"
"5137","9"
"5138","7"
"5139","9"
"5140","8"
"5141","6"
"5142","7"
"5143","5"
"5144","9"
"5145","8"
"5146","8"
"5147","9"
"5148","7"
"5149","5"
"5150","7"
"5151","9"
"5152","8"
"5153","9"
"5154","6"
"5155","8"
"5156","7"
"5157","9"
"5158","9"
"5159","7"
"5160","9"
"5161","7"
"5162","4"
"5163","6"
"5164","6"
"5165","6"
"5166","9"
"5167","7"
"5168","7"
"5169","2"
"5170","9"
"5171","9"
"5172","9"
"5173","8"
"5174","9"
"5175","5"
"5176","4"
"5177","8"
"5178","8"
"5179","7"
"5180","5"
"5181","6"
"5182","9"
"5183","9"
"5184","6"
"5185","8"
"5186","4"
"5187","9"
"5188","9"
"5189","8"
"5190","4"
"5191","7"
"5192","8"
"5193","6"
"5194","9"
"5195","9"
"5196","8"
"5197","5"
"5198","5"
"5199","6"
"5200","7"
"5201","9"
"5202","8"
"5203","3"
"5204","2"
"5205","6"
"5206","5"
"5207","9"
"5208","9"
"5209","4"
"5210","9"
"5211","8"
"5212","7"
"5213","9"
"5214","9"
"5215","9"
"5216","3"
"5217","6"
"5218","9"
"5219","7"
"5220","7"
"5221","8"
"5222","4"
"5223","9"
"5224","7"
"5225","9"
"5226","9"
"5227","8"
"5228","4"
"5229","8"
"5230","4"
"5231","8"
"5232","6"
"5233","9"
"5234","8"
"5235","7"
"5236","6"
"5237","9"
"5238","8"
"5239","3"
"5240","8"
"5241","8"
"5242","5"
"5243","9"
"5244","4"
"5245","7"
"5246","9"
"5247","8"
"5248","6"
"5249","5"
"5250","9"
"5251","7"
"5252","8"
"5253","3"
"5254","7"
"5255","4"
"5256","8"
"5257","6"
"5258","9"
"5259","7"
"5260","6"
"5261","8"
"5262","5"
"5263","8"
"5264","5"
"5265","7"
"5266","7"
"5267","7"
"5268","8"
"5269","8"
"5270","8"
"5271","9"
"5272","7"
"5273","8"
"5274","9"
"5275","9"
"5276","9"
"5277","9"
"5278","9"
"5279","9"
"5280","9"
"5281","9"
"5282","6"
"5283","9"
"5284","7"
"5285","9"
"5286","9"
"5287","9"
"5288","9"
"5289","7"
"5290","7"
"5291","4"
"5292","9"
"5293","7"
"5294","6"
"5295","7"
"5296","8"
"5297","9"
"5298","5"
"5299","9"
"5300","8"
"5301","6"
"5302","6"
"5303","8"
"5304","4"
"5305","8"
"5306","7"
"5307","6"
"5308","5"
"5309","5"
"5310","6"
"5311","7"
"5312","5"
"5313","7"
"5314","6"
"5315","5"
"5316","9"
"5317","4"
"5318","8"
"5319","7"
"5320","5"
"5321","6"
"5322","9"
"5323","8"
"5324","9"
"5325","7"
"5326","9"
"5327","7"
"5328","3"
"5329","7"
"5330","9"
"5331","9"
"5332","6"
"5333","5"
"5334","3"
"5335","8"
"5336","5"
"5337","9"
"5338","7"
"5339","9"
"5340","9"
"5341","4"
"5342","7"
"5343","7"
"5344","9"
"5345","9"
"5346","4"
"5347","8"
"5348","4"
"5349","4"
"5350","7"
"5351","9"
"5352","9"
"5353","8"
"5354","8"
"5355","8"
"5356","4"
"5357","8"
"5358","8"
"5359","4"
"5360","2"
"5361","8"
"5362","9"
"5363","6"
"5364","8"
"5365","8"
"5366","3"
"5367","4"
"5368","7"
"5369","4"
"5370","9"
"5371","9"
"5372","9"
"5373","7"
"5374","5"
"5375","5"
"5376","9"
"5377","8"
"5378","8"
"5379","6"
"5380","9"
"5381","4"
"5382","6"
"5383","1"
"5384","7"
"5385","7"
"5386","5"
"5387","8"
"5388","6"
"5389","8"
"5390","9"
"5391","9"
"5392","7"
"5393","6"
"5394","9"
"5395","5"
"5396","9"
"5397","5"
"5398","8"
"5399","8"
"5400","9"
"5401","7"
"5402","7"
"5403","8"
"5404","7"
"5405","3"
"5406","8"
"5407","3"
"5408","9"
"5409","9"
"5410","9"
"5411","3"
"5412","7"
"5413","9"
"5414","5"
"5415","9"
"5416","3"
"5417","9"
"5418","9"
"5419","9"
"5420","7"
"5421","5"
"5422","9"
"5423","9"
"5424","8"
"5425","4"
"5426","8"
"5427","9"
"5428","5"
"5429","8"
"5430","8"
"5431","7"
"5432","8"
"5433","8"
"5434","7"
"5435","8"
"5436","5"
"5437","5"
"5438","7"
"5439","8"
"5440","4"
"5441","6"
"5442","7"
"5443","6"
"5444","6"
"5445","9"
"5446","8"
"5447","7"
"5448","9"
"5449","9"
"5450","8"
"5451","8"
"5452","9"
"5453","9"
"5454","9"
"5455","3"
"5456","7"
"5457","9"
"5458","6"
"5459","8"
"5460","8"
"5461","9"
"5462","7"
"5463","9"
"5464","8"
"5465","8"
"5466","6"
"5467","6"
"5468","7"
"5469","6"
"5470","7"
"5471","3"
"5472","8"
"5473","5"
"5474","6"
"5475","9"
"5476","5"
"5477","3"
"5478","6"
"5479","7"
"5480","8"
"5481","8"
"5482","8"
"5483","9"
"5484","7"
"5485","9"
"5486","7"
"5487","4"
"5488","6"
"5489","8"
"5490","8"
"5491","7"
"5492","2"
"5493","8"
"5494","5"
"5495","8"
"5496","6"
"5497","6"
"5498","7"
"5499","9"
"5500","9"
"5501","9"
"5502","8"
"5503","5"
"5504","8"
"5505","3"
"5506","7"
"5507","5"
"5508","7"
"5509","6"
"5510","2"
"5511","9"
"5512","6"
"5513","9"
"5514","9"
"5515","8"
"5516","5"
"5517","5"
"5518","4"
"5519","9"
"5520","6"
"5521","7"
"5522","5"
"5523","6"
"5524","8"
"5525","6"
"5526","7"
"5527","9"
"5528","8"
"5529","8"
"5530","2"
"5531","5"
"5532","4"
"5533","8"
"5534","4"
"5535","8"
"5536","7"
"5537","7"
"5538","5"
"5539","8"
"5540","7"
"5541","8"
"5542","8"
"5543","9"
"5544","6"
"5545","8"
"5546","5"
"5547","8"
"5548","6"
"5549","8"
"5550","9"
"5551","8"
"5552","8"
"5553","6"
"5554","6"
"5555","7"
"5556","9"
"5557","9"
"5558","8"
"5559","9"
"5560","5"
"5561","9"
"5562","7"
"5563","8"
"5564","9"
"5565","3"
"5566","9"
"5567","6"
"5568","8"
"5569","9"
"5570","8"
"5571","9"
"5572","9"
"5573","3"
"5574","8"
"5575","9"
"5576","7"
"5577","8"
"5578","9"
"5579","7"
"5580","5"
"5581","9"
"5582","8"
"5583","4"
"5584","5"
"5585","5"
"5586","4"
"5587","8"
"5588","8"
"5589","7"
"5590","8"
"5591","9"
"5592","4"
"5593","7"
"5594","9"
"5595","9"
"5596","9"
"5597","9"
"5598","8"
"5599","4"
"5600","9"
"5601","6"
"5602","9"
"5603","8"
"5604","4"
"5605","6"
"5606","9"
"5607","8"
"5608","9"
"5609","8"
"5610","7"
"5611","9"
"5612","8"
"5613","8"
"5614","4"
"5615","4"
"5616","7"
"5617","9"
"5618","8"
"5619","9"
"5620","7"
"5621","7"
"5622","4"
"5623","4"
"5624","7"
"5625","9"
"5626","9"
"5627","7"
"5628","6"
"5629","9"
"5630","8"
"5631","8"
"5632","6"
"5633","9"
"5634","4"
"5635","8"
"5636","9"
"5637","8"
"5638","2"
"5639","4"
"5640","7"
"5641","7"
"5642","6"
"5643","9"
"5644","8"
"5645","7"
"5646","7"
"5647","5"
"5648","6"
"5649","2"
"5650","4"
"5651","9"
"5652","6"
"5653","9"
"5654","8"
"5655","6"
"5656","6"
"5657","7"
"5658","9"
"5659","9"
"5660","6"
"5661","8"
"5662","8"
"5663","8"
"5664","6"
"5665","8"
"5666","8"
"5667","6"
"5668","8"
"5669","8"
"5670","8"
"5671","2"
"5672","9"
"5673","9"
"5674","3"
"5675","9"
"5676","8"
"5677","5"
"5678","6"
"5679","8"
"5680","9"
"5681","8"
"5682","5"
"5683","9"
"5684","9"
"5685","9"
"5686","8"
"5687","8"
"5688","8"
"5689","8"
"5690","8"
"5691","9"
"5692","2"
"5693","4"
"5694","9"
"5695","8"
"5696","4"
"5697","8"
"5698","8"
"5699","9"
"5700","7"
"5701","4"
"5702","8"
"5703","6"
"5704","7"
"5705","7"
"5706","9"
"5707","9"
"5708","5"
"5709","7"
"5710","9"
"5711","9"
"5712","9"
"5713","8"
"5714","3"
"5715","9"
"5716","9"
"5717","6"
"5718","9"
"5719","8"
"5720","9"
"5721","8"
"5722","8"
"5723","6"
"5724","8"
"5725","8"
"5726","5"
"5727","7"
"5728","7"
"5729","5"
"5730","6"
"5731","8"
"5732","8"
"5733","8"
"5734","1"
"5735","9"
"5736","9"
"5737","9"
"5738","9"
"5739","8"
"5740","9"
"5741","8"
"5742","7"
"5743","9"
"5744","5"
"5745","4"
"5746","9"
"5747","4"
"5748","9"
"5749","7"
"5750","4"
"5751","5"
"5752","9"
"5753","1"
"5754","9"
"5755","9"
"5756","6"
"5757","1"
"5758","7"
"5759","8"
"5760","6"
"5761","7"
"5762","9"
"5763","8"
"5764","7"
"5765","7"
"5766","5"
"5767","4"
"5768","7"
"5769","6"
"5770","8"
"5771","9"
"5772","7"
"5773","9"
"5774","8"
"5775","4"
"5776","9"
"5777","8"
"5778","8"
"5779","8"
"5780","6"
"5781","8"
"5782","9"
"5783","7"
"5784","9"
"5785","2"
"5786","8"
"5787","9"
"5788","4"
"5789","7"
"5790","8"
"5791","5"
"5792","9"
"5793","9"
"5794","5"
"5795","9"
"5796","3"
"5797","9"
"5798","9"
"5799","6"
"5800","9"
"5801","9"
"5802","8"
"5803","3"
"5804","5"
"5805","5"
"5806","7"
"5807","8"
"5808","9"
"5809","5"
"5810","7"
"5811","8"
"5812","8"
"5813","9"
"5814","7"
"5815","4"
"5816","9"
"5817","5"
"5818","3"
"5819","7"
"5820","6"
"5821","6"
"5822","6"
"5823","7"
"5824","8"
"5825","5"
"5826","8"
"5827","8"
"5828","9"
"5829","9"
"5830","4"
"5831","5"
"5832","9"
"5833","5"
"5834","9"
"5835","8"
"5836","8"
"5837","9"
"5838","7"
"5839","9"
"5840","4"
"5841","8"
"5842","9"
"5843","7"
"5844","9"
"5845","8"
"5846","7"
"5847","3"
"5848","8"
"5849","9"
"5850","9"
"5851","9"
"5852","7"
"5853","4"
"5854","8"
"5855","7"
"5856","5"
"5857","7"
"5858","9"
"5859","3"
"5860","8"
"5861","7"
"5862","9"
"5863","3"
"5864","9"
"5865","6"
"5866","9"
"5867","9"
"5868","8"
"5869","8"
"5870","6"
"5871","7"
"5872","8"
"5873","9"
"5874","4"
"5875","8"
"5876","8"
"5877","6"
"5878","6"
"5879","6"
"5880","8"
"5881","3"
"5882","6"
"5883","3"
"5884","8"
"5885","4"
"5886","8"
"5887","8"
"5888","9"
"5889","8"
"5890","5"
"5891","8"
"5892","9"
"5893","8"
"5894","7"
"5895","8"
"5896","5"
"5897","9"
"5898","8"
"5899","6"
"5900","6"
"5901","4"
"5902","4"
"5903","4"
"5904","3"
"5905","5"
"5906","9"
"5907","8"
"5908","9"
"5909","9"
"5910","9"
"5911","6"
"5912","1"
"5913","1"
"5914","5"
"5915","9"
"5916","7"
"5917","2"
"5918","6"
"5919","9"
"5920","1"
"5921","9"
"5922","8"
"5923","9"
"5924","9"
"5925","2"
"5926","3"
"5927","9"
"5928","4"
"5929","5"
"5930","7"
"5931","9"
"5932","8"
"5933","8"
"5934","4"
"5935","9"
"5936","2"
"5937","8"
"5938","6"
"5939","9"
"5940","9"
"5941","7"
"5942","8"
"5943","9"
"5944","9"
"5945","9"
"5946","7"
"5947","5"
"5948","6"
"5949","6"
"5950","8"
"5951","8"
"5952","9"
"5953","5"
"5954","7"
"5955","8"
"5956","8"
"5957","8"
"5958","7"
"5959","7"
"5960","3"
"5961","8"
"5962","7"
"5963","7"
"5964","7"
"5965","9"
"5966","9"
"5967","7"
"5968","6"
"5969","8"
"5970","9"
"5971","5"
"5972","9"
"5973","9"
"5974","4"
"5975","6"
"5976","7"
"5977","6"
"5978","8"
"5979","9"
"5980","8"
"5981","9"
"5982","7"
"5983","8"
"5984","5"
"5985","7"
"5986","7"
"5987","9"
"5988","9"
"5989","7"
"5990","7"
"5991","6"
"5992","6"
"5993","7"
"5994","9"
"5995","8"
"5996","9"
"5997","4"
"5998","8"
"5999","8"
"6000","6"
"6001","7"
"6002","6"
"6003","6"
"6004","7"
"6005","6"
"6006","7"
"6007","8"
"6008","7"
"6009","9"
"6010","6"
"6011","4"
"6012","8"
"6013","8"
"6014","8"
"6015","8"
"6016","7"
"6017","4"
"6018","1"
"6019","9"
"6020","6"
"6021","9"
"6022","8"
"6023","8"
"6024","9"
"6025","9"
"6026","8"
"6027","8"
"6028","5"
"6029","8"
"6030","5"
"6031","7"
"6032","7"
"6033","9"
"6034","9"
"6035","3"
"6036","5"
"6037","9"
"6038","6"
"6039","2"
"6040","4"
"6041","6"
"6042","9"
"6043","8"
"6044","9"
"6045","5"
"6046","8"
"6047","8"
"6048","7"
"6049","9"
"6050","7"
"6051","7"
"6052","6"
"6053","8"
"6054","8"
"6055","6"
"6056","5"
"6057","4"
"6058","7"
"6059","2"
"6060","2"
"6061","9"
"6062","8"
"6063","9"
"6064","7"
"6065","7"
"6066","8"
"6067","6"
"6068","7"
"6069","9"
"6070","7"
"6071","5"
"6072","5"
"6073","5"
"6074","7"
"6075","9"
"6076","7"
"6077","5"
"6078","5"
"6079","9"
"6080","5"
"6081","7"
"6082","9"
"6083","7"
"6084","7"
"6085","9"
"6086","9"
"6087","9"
"6088","6"
"6089","8"
"6090","9"
"6091","9"
"6092","9"
"6093","8"
"6094","5"
"6095","8"
"6096","5"
"6097","7"
"6098","9"
"6099","9"
"6100","7"
"6101","8"
"6102","9"
"6103","9"
"6104","7"
"6105","8"
"6106","6"
"6107","4"
"6108","6"
"6109","8"
"6110","7"
"6111","9"
"6112","4"
"6113","9"
"6114","8"
"6115","5"
"6116","4"
"6117","4"
"6118","6"
"6119","6"
"6120","6"
"6121","9"
"6122","7"
"6123","7"
"6124","4"
"6125","9"
"6126","6"
"6127","9"
"6128","4"
"6129","9"
"6130","8"
"6131","8"
"6132","6"
"6133","1"
"6134","6"
"6135","4"
"6136","9"
"6137","9"
"6138","3"
"6139","9"
"6140","9"
"6141","6"
"6142","8"
"6143","9"
"6144","5"
"6145","5"
"6146","9"
"6147","8"
"6148","9"
"6149","5"
"6150","7"
"6151","2"
"6152","6"
"6153","7"
"6154","7"
"6155","4"
"6156","8"
"6157","9"
"6158","7"
"6159","8"
"6160","9"
"6161","9"
"6162","3"
"6163","6"
"6164","7"
"6165","7"
"6166","7"
"6167","8"
"6168","4"
"6169","9"
"6170","8"
"6171","7"
"6172","8"
"6173","8"
"6174","8"
"6175","5"
"6176","9"
"6177","8"
"6178","9"
"6179","8"
"6180","6"
"6181","9"
"6182","8"
"6183","3"
"6184","9"
"6185","9"
"6186","5"
"6187","8"
"6188","7"
"6189","4"
"6190","9"
"6191","6"
"6192","7"
"6193","6"
"6194","5"
"6195","9"
"6196","7"
"6197","1"
"6198","9"
"6199","7"
"6200","6"
"6201","9"
"6202","8"
"6203","4"
"6204","8"
"6205","9"
"6206","9"
"6207","9"
"6208","7"
"6209","6"
"6210","9"
"6211","9"
"6212","6"
"6213","9"
"6214","6"
"6215","7"
"6216","8"
"6217","7"
"6218","6"
"6219","9"
"6220","5"
"6221","2"
"6222","4"
"6223","6"
"6224","8"
"6225","8"
"6226","4"
"6227","2"
"6228","7"
"6229","8"
"6230","3"
"6231","8"
"6232","9"
"6233","7"
"6234","6"
"6235","4"
"6236","9"
"6237","5"
"6238","6"
"6239","7"
"6240","6"
"6241","9"
"6242","7"
"6243","5"
"6244","8"
"6245","6"
"6246","9"
"6247","8"
"6248","8"
"6249","5"
"6250","7"
"6251","7"
"6252","9"
"6253","8"
"6254","8"
"6255","6"
"6256","9"
"6257","9"
"6258","9"
"6259","8"
"6260","8"
"6261","6"
"6262","8"
"6263","8"
"6264","6"
"6265","1"
"6266","4"
"6267","7"
"6268","9"
"6269","6"
"6270","5"
"6271","9"
"6272","7"
"6273","0"
"6274","9"
"6275","5"
"6276","7"
"6277","5"
"6278","9"
"6279","8"
"6280","9"
"6281","6"
"6282","2"
"6283","8"
"6284","5"
